COD_COMUNA_JOIN,COMUNA_CALCULO,VACUNA_DASHBOARD,CLAVE_DENOMINADOR,VACUNAS_ADMINISTRADAS,POBLACION_OBJETIVO,PORC_COBERTURA
13122,Peñalolén,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1775,1789.0,99.2
13122,Peñalolén,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1812,1843.0,98.3
13122,Peñalolén,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,354,2071.0,17.1
13122,Peñalolén,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1766,1789.0,98.7
13122,Peñalolén,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1809,1843.0,98.2
13122,Peñalolén,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,2015,2002.0,100.6
13122,Peñalolén,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1132,2520.0,44.9
13122,Peñalolén,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,2028,2002.0,101.3
13122,Peñalolén,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1719,1940.0,88.6
13122,Peñalolén,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2087,2071.0,100.8
13122,Peñalolén,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1740,1940.0,89.7
13122,Peñalolén,VACUNA VPH 4 BASICO,VPH_4basico,2691,2825.0,95.3
13122,Peñalolén,VACUNA VPH 5 BASICO,VPH_5basico,2478,2698.0,91.8
13123,Providencia,VACUNA BCG,BCG_RN,1204,1222.0,98.5
13123,Providencia,VACUNA DTPA 1 BASICO,dTpa_1basico,1646,1581.0,104.1
13123,Providencia,VACUNA DTPA 8 BASICO,dTpa_8basico,2084,2403.0,86.7
13123,Providencia,VACUNA DTPA GESTANTES,dTpa_Gestantes,1189,1521.0,78.2
13123,Providencia,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1039,1342.0,77.4
13123,Providencia,VACUNA HEPATITIS B RN,HepB_RN,1147,1222.0,93.9
13123,Providencia,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1287,1214.0,106.0
13123,Providencia,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1247,1243.0,100.3
13123,Providencia,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1235,1233.0,100.2
13123,Providencia,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1214,1342.0,90.5
13123,Providencia,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1146,1279.0,89.6
13123,Providencia,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1291,1214.0,106.3
13123,Providencia,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1238,1243.0,99.6
13123,Providencia,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,277,1342.0,20.6
13123,Providencia,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1285,1214.0,105.8
13123,Providencia,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1232,1243.0,99.1
13123,Providencia,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1195,1279.0,93.4
13123,Providencia,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,891,1559.0,57.2
13123,Providencia,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1207,1279.0,94.4
13123,Providencia,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1012,1453.0,69.6
13123,Providencia,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1216,1342.0,90.6
13123,Providencia,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1028,1453.0,70.8
13123,Providencia,VACUNA VPH 4 BASICO,VPH_4basico,1692,1833.0,92.3
13123,Providencia,VACUNA VPH 5 BASICO,VPH_5basico,1584,1769.0,89.5
13124,Pudahuel,VACUNA BCG,BCG_RN,1648,1654.0,99.6
13124,Pudahuel,VACUNA DTPA 1 BASICO,dTpa_1basico,2107,2398.0,87.9
13124,Pudahuel,VACUNA DTPA 8 BASICO,dTpa_8basico,2076,2404.0,86.4
13124,Pudahuel,VACUNA DTPA GESTANTES,dTpa_Gestantes,1481,2126.0,69.7
13124,Pudahuel,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1879,1991.0,94.4
13124,Pudahuel,VACUNA HEPATITIS B RN,HepB_RN,1653,1654.0,99.9
13124,Pudahuel,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1736,1708.0,101.6
13124,Pudahuel,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1791,1736.0,103.2
13124,Pudahuel,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1815,1767.0,102.7
13124,Pudahuel,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1895,1991.0,95.2
13124,Pudahuel,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1830,1843.0,99.3
13124,Pudahuel,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1746,1708.0,102.2
13124,Pudahuel,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1794,1736.0,103.3
13124,Pudahuel,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,321,1991.0,16.1
13124,Pudahuel,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1737,1708.0,101.7
13124,Pudahuel,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1792,1736.0,103.2
13124,Pudahuel,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1826,1843.0,99.1
13124,Pudahuel,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1688,2204.0,76.6
13124,Pudahuel,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1825,1843.0,99.0
13124,Pudahuel,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1690,2031.0,83.2
13124,Pudahuel,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1879,1991.0,94.4
13124,Pudahuel,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1704,2031.0,83.9
13124,Pudahuel,VACUNA VPH 4 BASICO,VPH_4basico,2253,2637.0,85.4
13124,Pudahuel,VACUNA VPH 5 BASICO,VPH_5basico,2158,2475.0,87.2
13125,Quilicura,VACUNA BCG,BCG_RN,1513,1665.0,90.9
13125,Quilicura,VACUNA DTPA 1 BASICO,dTpa_1basico,2415,2846.0,84.9
13125,Quilicura,VACUNA DTPA 8 BASICO,dTpa_8basico,2679,3171.0,84.5
13125,Quilicura,VACUNA DTPA GESTANTES,dTpa_Gestantes,1457,2237.0,65.1
13125,Quilicura,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,2131,2157.0,98.8
13125,Quilicura,VACUNA HEPATITIS B RN,HepB_RN,1516,1665.0,91.1
13125,Quilicura,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1782,1704.0,104.6
13125,Quilicura,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1808,1752.0,103.2
13125,Quilicura,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1800,1790.0,100.6
13125,Quilicura,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,2128,2157.0,98.7
13125,Quilicura,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1938,1956.0,99.1
13125,Quilicura,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1799,1704.0,105.6
13125,Quilicura,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1805,1752.0,103.0
13125,Quilicura,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,311,2157.0,14.4
13125,Quilicura,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1789,1704.0,105.0
13125,Quilicura,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1810,1752.0,103.3
13125,Quilicura,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1930,1956.0,98.7
13125,Quilicura,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,989,1805.0,54.8
13125,Quilicura,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1952,1956.0,99.8
13125,Quilicura,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1758,2137.0,82.3
13125,Quilicura,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2139,2157.0,99.2
13125,Quilicura,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1766,2137.0,82.6
13125,Quilicura,VACUNA VPH 4 BASICO,VPH_4basico,2693,3091.0,87.1
13125,Quilicura,VACUNA VPH 5 BASICO,VPH_5basico,2703,3125.0,86.5
13126,Quinta Normal,VACUNA BCG,BCG_RN,971,1100.0,88.3
13126,Quinta Normal,VACUNA DTPA 1 BASICO,dTpa_1basico,1484,1800.0,82.4
13126,Quinta Normal,VACUNA DTPA 8 BASICO,dTpa_8basico,1528,1849.0,82.6
13126,Quinta Normal,VACUNA DTPA GESTANTES,dTpa_Gestantes,842,1388.0,60.7
13126,Quinta Normal,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,960,1365.0,70.3
13126,Quinta Normal,VACUNA HEPATITIS B RN,HepB_RN,961,1100.0,87.4
13126,Quinta Normal,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,952,1115.0,85.4
13126,Quinta Normal,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,988,1172.0,84.3
13126,Quinta Normal,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1002,1198.0,83.6
13126,Quinta Normal,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,959,1365.0,70.3
13126,Quinta Normal,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1049,1277.0,82.1
13126,Quinta Normal,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,980,1115.0,87.9
13126,Quinta Normal,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1006,1172.0,85.8
13126,Quinta Normal,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,138,1365.0,10.1
13126,Quinta Normal,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,958,1115.0,85.9
13126,Quinta Normal,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,992,1172.0,84.6
13126,Quinta Normal,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1024,1277.0,80.2
13126,Quinta Normal,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,577,1415.0,40.8
13126,Quinta Normal,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1037,1277.0,81.2
13126,Quinta Normal,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,782,1326.0,59.0
13126,Quinta Normal,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,952,1365.0,69.7
13126,Quinta Normal,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,789,1326.0,59.5
13126,Quinta Normal,VACUNA VPH 4 BASICO,VPH_4basico,1648,1935.0,85.2
13126,Quinta Normal,VACUNA VPH 5 BASICO,VPH_5basico,1638,1939.0,84.5
13127,Recoleta,VACUNA BCG,BCG_RN,1024,1254.0,81.7
13127,Recoleta,VACUNA DTPA 1 BASICO,dTpa_1basico,1881,2066.0,91.0
13127,Recoleta,VACUNA DTPA 8 BASICO,dTpa_8basico,2003,2279.0,87.9
13127,Recoleta,VACUNA DTPA GESTANTES,dTpa_Gestantes,1147,1674.0,68.5
13127,Recoleta,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1382,1538.0,89.9
13127,Recoleta,VACUNA HEPATITIS B RN,HepB_RN,1019,1254.0,81.3
13127,Recoleta,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1374,1289.0,106.6
13127,Recoleta,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1338,1326.0,100.9
13127,Recoleta,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1315,1341.0,98.1
13127,Recoleta,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1380,1538.0,89.7
13127,Recoleta,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1327,1428.0,92.9
13127,Recoleta,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1404,1289.0,108.9
13127,Recoleta,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1369,1326.0,103.2
13127,Recoleta,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,198,1538.0,12.9
13127,Recoleta,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1374,1289.0,106.6
13127,Recoleta,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1343,1326.0,101.3
13127,Recoleta,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1300,1428.0,91.0
13127,Recoleta,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,935,2036.0,45.9
13127,Recoleta,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1306,1428.0,91.5
13127,Recoleta,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1170,1599.0,73.2
13127,Recoleta,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1374,1538.0,89.3
13127,Recoleta,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1206,1599.0,75.4
13127,Recoleta,VACUNA VPH 4 BASICO,VPH_4basico,2093,2300.0,91.0
13127,Recoleta,VACUNA VPH 5 BASICO,VPH_5basico,2004,2245.0,89.3
13128,Renca,VACUNA BCG,BCG_RN,1166,1249.0,93.4
13128,Renca,VACUNA DTPA 1 BASICO,dTpa_1basico,1523,1663.0,91.6
13128,Renca,VACUNA DTPA 8 BASICO,dTpa_8basico,1499,1853.0,80.9
13128,Renca,VACUNA DTPA GESTANTES,dTpa_Gestantes,1032,1591.0,64.9
13128,Renca,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1366,1518.0,90.0
13128,Renca,VACUNA HEPATITIS B RN,HepB_RN,1166,1249.0,93.4
13128,Renca,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1248,1280.0,97.5
13128,Renca,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1286,1335.0,96.3
13128,Renca,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1257,1312.0,95.8
13128,Renca,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1373,1518.0,90.4
13128,Renca,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1304,1430.0,91.2
13128,Renca,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1257,1280.0,98.2
13128,Renca,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1292,1335.0,96.8
13128,Renca,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,217,1518.0,14.3
13128,Renca,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1253,1280.0,97.9
13128,Renca,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1290,1335.0,96.6
13128,Renca,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1308,1430.0,91.5
13128,Renca,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,859,1571.0,54.7
13128,Renca,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1319,1430.0,92.2
13128,Renca,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1157,1520.0,76.1
13128,Renca,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1378,1518.0,90.8
13128,Renca,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1236,1520.0,81.3
13128,Renca,VACUNA VPH 4 BASICO,VPH_4basico,1686,1891.0,89.2
13128,Renca,VACUNA VPH 5 BASICO,VPH_5basico,1471,1680.0,87.6
13129,San Joaquín,VACUNA BCG,BCG_RN,568,673.0,84.4
13129,San Joaquín,VACUNA DTPA 1 BASICO,dTpa_1basico,774,782.0,99.0
13129,San Joaquín,VACUNA DTPA 8 BASICO,dTpa_8basico,767,806.0,95.2
13129,San Joaquín,VACUNA DTPA GESTANTES,dTpa_Gestantes,512,857.0,59.7
13129,San Joaquín,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,757,844.0,89.7
13129,San Joaquín,VACUNA HEPATITIS B RN,HepB_RN,565,673.0,84.0
13129,San Joaquín,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,703,715.0,98.3
13129,San Joaquín,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,699,711.0,98.3
13129,San Joaquín,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,722,724.0,99.7
13129,San Joaquín,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,752,844.0,89.1
13129,San Joaquín,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,739,766.0,96.5
13129,San Joaquín,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,717,715.0,100.3
13129,San Joaquín,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,702,711.0,98.7
13129,San Joaquín,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,107,844.0,12.7
13129,San Joaquín,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,708,715.0,99.0
13129,San Joaquín,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,701,711.0,98.6
13129,San Joaquín,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,728,766.0,95.0
13129,San Joaquín,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,645,1097.0,58.8
13129,San Joaquín,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,727,766.0,94.9
13129,San Joaquín,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,631,819.0,77.0
13129,San Joaquín,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,752,844.0,89.1
13129,San Joaquín,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,655,819.0,80.0
13129,San Joaquín,VACUNA VPH 4 BASICO,VPH_4basico,813,837.0,97.1
13129,San Joaquín,VACUNA VPH 5 BASICO,VPH_5basico,754,791.0,95.3
13130,San Miguel,VACUNA BCG,BCG_RN,1215,1422.0,85.4
13130,San Miguel,VACUNA DTPA 1 BASICO,dTpa_1basico,1505,1579.0,95.3
13130,San Miguel,VACUNA DTPA 8 BASICO,dTpa_8basico,1618,1734.0,93.3
13130,San Miguel,VACUNA DTPA GESTANTES,dTpa_Gestantes,1099,1793.0,61.3
13130,San Miguel,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1388,1814.0,76.5
13130,San Miguel,VACUNA HEPATITIS B RN,HepB_RN,1207,1422.0,84.9
13130,San Miguel,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1342,1451.0,92.5
13130,San Miguel,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1350,1501.0,89.9
13130,San Miguel,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1383,1533.0,90.2
13130,San Miguel,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1445,1814.0,79.7
13130,San Miguel,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1459,1742.0,83.8
13130,San Miguel,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1346,1451.0,92.8
13130,San Miguel,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1353,1501.0,90.1
13130,San Miguel,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,192,1814.0,10.6
13130,San Miguel,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1348,1451.0,92.9
13130,San Miguel,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1352,1501.0,90.1
13130,San Miguel,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1460,1742.0,83.8
13130,San Miguel,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,811,1331.0,60.9
13130,San Miguel,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1463,1742.0,84.0
13130,San Miguel,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1038,1713.0,60.6
13130,San Miguel,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1451,1814.0,80.0
13130,San Miguel,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1066,1713.0,62.2
13130,San Miguel,VACUNA VPH 4 BASICO,VPH_4basico,1550,1631.0,95.0
13130,San Miguel,VACUNA VPH 5 BASICO,VPH_5basico,1467,1574.0,93.2
13131,San Ramón,VACUNA BCG,BCG_RN,517,608.0,85.0
13131,San Ramón,VACUNA DTPA 1 BASICO,dTpa_1basico,806,864.0,93.3
13131,San Ramón,VACUNA DTPA 8 BASICO,dTpa_8basico,968,1106.0,87.5
13131,San Ramón,VACUNA DTPA GESTANTES,dTpa_Gestantes,480,806.0,59.6
13131,San Ramón,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,654,770.0,84.9
13131,San Ramón,VACUNA HEPATITIS B RN,HepB_RN,526,608.0,86.5
13131,San Ramón,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,548,625.0,87.7
13131,San Ramón,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,556,614.0,90.6
13131,San Ramón,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,561,629.0,89.2
13131,San Ramón,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,652,770.0,84.7
13131,San Ramón,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,618,708.0,87.3
13131,San Ramón,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,553,625.0,88.5
13131,San Ramón,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,557,614.0,90.7
13131,San Ramón,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,104,770.0,13.5
13131,San Ramón,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,549,625.0,87.8
13131,San Ramón,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,554,614.0,90.2
13131,San Ramón,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,616,708.0,87.0
13131,San Ramón,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,374,862.0,43.4
13131,San Ramón,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,617,708.0,87.1
13131,San Ramón,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,602,770.0,78.2
13131,San Ramón,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,651,770.0,84.5
13131,San Ramón,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,596,770.0,77.4
13131,San Ramón,VACUNA VPH 4 BASICO,VPH_4basico,1020,1107.0,92.1
13131,San Ramón,VACUNA VPH 5 BASICO,VPH_5basico,993,1071.0,92.7
13132,Vitacura,VACUNA BCG,BCG_RN,1103,1112.0,99.2
13132,Vitacura,VACUNA DTPA 1 BASICO,dTpa_1basico,1630,1225.0,133.1
13132,Vitacura,VACUNA DTPA 8 BASICO,dTpa_8basico,1353,1240.0,109.1
13132,Vitacura,VACUNA DTPA GESTANTES,dTpa_Gestantes,875,1341.0,65.2
13132,Vitacura,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,654,1028.0,63.6
13132,Vitacura,VACUNA HEPATITIS B RN,HepB_RN,1216,1112.0,109.4
13132,Vitacura,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,965,1110.0,86.9
13132,Vitacura,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,961,1112.0,86.4
13132,Vitacura,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,946,1122.0,84.3
13132,Vitacura,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,842,1028.0,81.9
13132,Vitacura,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,874,1079.0,81.0
13132,Vitacura,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1000,1110.0,90.1
13132,Vitacura,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,976,1112.0,87.8
13132,Vitacura,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,186,1028.0,18.1
13132,Vitacura,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,959,1110.0,86.4
13132,Vitacura,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,958,1112.0,86.2
13132,Vitacura,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,889,1079.0,82.4
13132,Vitacura,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,694,1109.0,62.6
13132,Vitacura,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,909,1079.0,84.2
13132,Vitacura,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,884,1281.0,69.0
13132,Vitacura,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,840,1028.0,81.7
13132,Vitacura,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,904,1281.0,70.6
13132,Vitacura,VACUNA VPH 4 BASICO,VPH_4basico,1550,1437.0,107.9
13132,Vitacura,VACUNA VPH 5 BASICO,VPH_5basico,1479,1387.0,106.6
13201,Puente Alto,VACUNA BCG,BCG_RN,4164,4277.0,97.4
13201,Puente Alto,VACUNA DTPA 1 BASICO,dTpa_1basico,5708,6275.0,91.0
13201,Puente Alto,VACUNA DTPA 8 BASICO,dTpa_8basico,6592,7512.0,87.8
13201,Puente Alto,VACUNA DTPA GESTANTES,dTpa_Gestantes,3318,5308.0,62.5
13201,Puente Alto,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,4141,5070.0,81.7
13201,Puente Alto,VACUNA HEPATITIS B RN,HepB_RN,4166,4277.0,97.4
