COD_COMUNA_JOIN,COMUNA_CALCULO,VACUNA_DASHBOARD,CLAVE_DENOMINADOR,VACUNAS_ADMINISTRADAS,POBLACION_OBJETIVO,PORC_COBERTURA
13122,Peñalolén,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1811,1843.0,98.3
13122,Peñalolén,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,349,2071.0,16.9
13122,Peñalolén,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1765,1789.0,98.7
13122,Peñalolén,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1808,1843.0,98.1
13122,Peñalolén,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,2009,2002.0,100.3
13122,Peñalolén,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,995,2520.0,39.5
13122,Peñalolén,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,2023,2002.0,101.0
13122,Peñalolén,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1708,1940.0,88.0
13122,Peñalolén,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2061,2071.0,99.5
13122,Peñalolén,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1727,1940.0,89.0
13122,Peñalolén,VACUNA VPH 4 BASICO,VPH_4basico,2584,2813.0,91.9
13122,Peñalolén,VACUNA VPH 5 BASICO,VPH_5basico,2131,2706.0,78.8
13123,Providencia,VACUNA BCG,BCG_RN,1204,1222.0,98.5
13123,Providencia,VACUNA DTPA 1 BASICO,dTpa_1basico,1484,1612.0,92.1
13123,Providencia,VACUNA DTPA 8 BASICO,dTpa_8basico,2032,2446.0,83.1
13123,Providencia,VACUNA DTPA GESTANTES,dTpa_Gestantes,1227,1521.0,80.7
13123,Providencia,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1033,1342.0,77.0
13123,Providencia,VACUNA HEPATITIS B RN,HepB_RN,1147,1222.0,93.9
13123,Providencia,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1287,1214.0,106.0
13123,Providencia,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1244,1243.0,100.1
13123,Providencia,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1233,1233.0,100.0
13123,Providencia,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1208,1342.0,90.0
13123,Providencia,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1139,1279.0,89.1
13123,Providencia,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1290,1214.0,106.3
13123,Providencia,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1237,1243.0,99.5
13123,Providencia,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,271,1342.0,20.2
13123,Providencia,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1284,1214.0,105.8
13123,Providencia,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1231,1243.0,99.0
13123,Providencia,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1188,1279.0,92.9
13123,Providencia,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,692,1559.0,44.4
13123,Providencia,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1200,1279.0,93.8
13123,Providencia,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,996,1453.0,68.5
13123,Providencia,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1205,1342.0,89.8
13123,Providencia,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1013,1453.0,69.7
13123,Providencia,VACUNA VPH 4 BASICO,VPH_4basico,1570,1833.0,85.7
13123,Providencia,VACUNA VPH 5 BASICO,VPH_5basico,1336,1810.0,73.8
13124,Pudahuel,VACUNA BCG,BCG_RN,1643,1654.0,99.3
13124,Pudahuel,VACUNA DTPA 1 BASICO,dTpa_1basico,2148,2396.0,89.6
13124,Pudahuel,VACUNA DTPA 8 BASICO,dTpa_8basico,2015,2402.0,83.9
13124,Pudahuel,VACUNA DTPA GESTANTES,dTpa_Gestantes,1585,2126.0,74.6
13124,Pudahuel,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1870,1991.0,93.9
13124,Pudahuel,VACUNA HEPATITIS B RN,HepB_RN,1648,1654.0,99.6
13124,Pudahuel,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1736,1708.0,101.6
13124,Pudahuel,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1787,1736.0,102.9
13124,Pudahuel,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1813,1767.0,102.6
13124,Pudahuel,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1886,1991.0,94.7
13124,Pudahuel,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1826,1843.0,99.1
13124,Pudahuel,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1745,1708.0,102.2
13124,Pudahuel,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1788,1736.0,103.0
13124,Pudahuel,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,318,1991.0,16.0
13124,Pudahuel,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1737,1708.0,101.7
13124,Pudahuel,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1788,1736.0,103.0
13124,Pudahuel,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1822,1843.0,98.9
13124,Pudahuel,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,1576,2204.0,71.5
13124,Pudahuel,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1821,1843.0,98.8
13124,Pudahuel,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1662,2031.0,81.8
13124,Pudahuel,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1866,1991.0,93.7
13124,Pudahuel,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1676,2031.0,82.5
13124,Pudahuel,VACUNA VPH 4 BASICO,VPH_4basico,2184,2638.0,82.8
13124,Pudahuel,VACUNA VPH 5 BASICO,VPH_5basico,1928,2475.0,77.9
13125,Quilicura,VACUNA BCG,BCG_RN,1509,1665.0,90.6
13125,Quilicura,VACUNA DTPA 1 BASICO,dTpa_1basico,2416,2844.0,85.0
13125,Quilicura,VACUNA DTPA 8 BASICO,dTpa_8basico,2621,3167.0,82.8
13125,Quilicura,VACUNA DTPA GESTANTES,dTpa_Gestantes,1521,2237.0,68.0
13125,Quilicura,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,2128,2157.0,98.7
13125,Quilicura,VACUNA HEPATITIS B RN,HepB_RN,1512,1665.0,90.8
13125,Quilicura,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1781,1704.0,104.5
13125,Quilicura,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1806,1752.0,103.1
13125,Quilicura,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1797,1790.0,100.4
13125,Quilicura,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,2121,2157.0,98.3
13125,Quilicura,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1934,1956.0,98.9
13125,Quilicura,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1797,1704.0,105.5
13125,Quilicura,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1800,1752.0,102.7
13125,Quilicura,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,310,2157.0,14.4
13125,Quilicura,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1787,1704.0,104.9
13125,Quilicura,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1807,1752.0,103.1
13125,Quilicura,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1929,1956.0,98.6
13125,Quilicura,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,861,1805.0,47.7
13125,Quilicura,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1948,1956.0,99.6
13125,Quilicura,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1741,2137.0,81.5
13125,Quilicura,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,2129,2157.0,98.7
13125,Quilicura,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1753,2137.0,82.0
13125,Quilicura,VACUNA VPH 4 BASICO,VPH_4basico,2624,3092.0,84.9
13125,Quilicura,VACUNA VPH 5 BASICO,VPH_5basico,2229,3123.0,71.4
13126,Quinta Normal,VACUNA BCG,BCG_RN,968,1100.0,88.0
13126,Quinta Normal,VACUNA DTPA 1 BASICO,dTpa_1basico,1425,1800.0,79.2
13126,Quinta Normal,VACUNA DTPA 8 BASICO,dTpa_8basico,1452,1848.0,78.6
13126,Quinta Normal,VACUNA DTPA GESTANTES,dTpa_Gestantes,894,1388.0,64.4
13126,Quinta Normal,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,959,1365.0,70.3
13126,Quinta Normal,VACUNA HEPATITIS B RN,HepB_RN,958,1100.0,87.1
13126,Quinta Normal,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,951,1115.0,85.3
13126,Quinta Normal,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,988,1172.0,84.3
13126,Quinta Normal,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1002,1198.0,83.6
13126,Quinta Normal,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,957,1365.0,70.1
13126,Quinta Normal,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1043,1277.0,81.7
13126,Quinta Normal,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,977,1115.0,87.6
13126,Quinta Normal,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1005,1172.0,85.8
13126,Quinta Normal,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,136,1365.0,10.0
13126,Quinta Normal,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,957,1115.0,85.8
13126,Quinta Normal,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,991,1172.0,84.6
13126,Quinta Normal,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1023,1277.0,80.1
13126,Quinta Normal,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,516,1415.0,36.5
13126,Quinta Normal,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1032,1277.0,80.8
13126,Quinta Normal,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,766,1326.0,57.8
13126,Quinta Normal,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,950,1365.0,69.6
13126,Quinta Normal,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,774,1326.0,58.4
13126,Quinta Normal,VACUNA VPH 4 BASICO,VPH_4basico,1549,1936.0,80.0
13126,Quinta Normal,VACUNA VPH 5 BASICO,VPH_5basico,1348,1936.0,69.6
13127,Recoleta,VACUNA BCG,BCG_RN,1018,1254.0,81.2
13127,Recoleta,VACUNA DTPA 1 BASICO,dTpa_1basico,1820,2064.0,88.2
13127,Recoleta,VACUNA DTPA 8 BASICO,dTpa_8basico,1918,2280.0,84.1
13127,Recoleta,VACUNA DTPA GESTANTES,dTpa_Gestantes,1200,1674.0,71.7
13127,Recoleta,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1377,1538.0,89.5
13127,Recoleta,VACUNA HEPATITIS B RN,HepB_RN,1014,1254.0,80.9
13127,Recoleta,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1373,1289.0,106.5
13127,Recoleta,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1337,1326.0,100.8
13127,Recoleta,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1312,1341.0,97.8
13127,Recoleta,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1372,1538.0,89.2
13127,Recoleta,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1320,1428.0,92.4
13127,Recoleta,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1400,1289.0,108.6
13127,Recoleta,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1366,1326.0,103.0
13127,Recoleta,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,196,1538.0,12.7
13127,Recoleta,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1373,1289.0,106.5
13127,Recoleta,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1342,1326.0,101.2
13127,Recoleta,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1297,1428.0,90.8
13127,Recoleta,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,838,2036.0,41.2
13127,Recoleta,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1303,1428.0,91.2
13127,Recoleta,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1149,1599.0,71.9
13127,Recoleta,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1361,1538.0,88.5
13127,Recoleta,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1184,1599.0,74.0
13127,Recoleta,VACUNA VPH 4 BASICO,VPH_4basico,2028,2299.0,88.2
13127,Recoleta,VACUNA VPH 5 BASICO,VPH_5basico,1695,2243.0,75.6
13128,Renca,VACUNA BCG,BCG_RN,1162,1249.0,93.0
13128,Renca,VACUNA DTPA 1 BASICO,dTpa_1basico,1506,1662.0,90.6
13128,Renca,VACUNA DTPA 8 BASICO,dTpa_8basico,1404,1853.0,75.8
13128,Renca,VACUNA DTPA GESTANTES,dTpa_Gestantes,1098,1591.0,69.0
13128,Renca,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1356,1518.0,89.3
13128,Renca,VACUNA HEPATITIS B RN,HepB_RN,1162,1249.0,93.0
13128,Renca,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1247,1280.0,97.4
13128,Renca,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1285,1335.0,96.3
13128,Renca,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1255,1312.0,95.7
13128,Renca,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1362,1518.0,89.7
13128,Renca,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1302,1430.0,91.0
13128,Renca,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1254,1280.0,98.0
13128,Renca,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1291,1335.0,96.7
13128,Renca,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,214,1518.0,14.1
13128,Renca,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1252,1280.0,97.8
13128,Renca,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1289,1335.0,96.6
13128,Renca,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1307,1430.0,91.4
13128,Renca,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,755,1571.0,48.1
13128,Renca,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1318,1430.0,92.2
13128,Renca,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1138,1520.0,74.9
13128,Renca,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1360,1518.0,89.6
13128,Renca,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1220,1520.0,80.3
13128,Renca,VACUNA VPH 4 BASICO,VPH_4basico,1596,1889.0,84.5
13128,Renca,VACUNA VPH 5 BASICO,VPH_5basico,1216,1679.0,72.4
13129,San Joaquín,VACUNA BCG,BCG_RN,566,673.0,84.1
13129,San Joaquín,VACUNA DTPA 1 BASICO,dTpa_1basico,759,780.0,97.3
13129,San Joaquín,VACUNA DTPA 8 BASICO,dTpa_8basico,766,807.0,94.9
13129,San Joaquín,VACUNA DTPA GESTANTES,dTpa_Gestantes,606,857.0,70.7
13129,San Joaquín,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,752,844.0,89.1
13129,San Joaquín,VACUNA HEPATITIS B RN,HepB_RN,564,673.0,83.8
13129,San Joaquín,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,703,715.0,98.3
13129,San Joaquín,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,698,711.0,98.2
13129,San Joaquín,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,720,724.0,99.4
13129,San Joaquín,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,749,844.0,88.7
13129,San Joaquín,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,733,766.0,95.7
13129,San Joaquín,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,713,715.0,99.7
13129,San Joaquín,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,699,711.0,98.3
13129,San Joaquín,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,105,844.0,12.4
13129,San Joaquín,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,707,715.0,98.9
13129,San Joaquín,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,699,711.0,98.3
13129,San Joaquín,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,724,766.0,94.5
13129,San Joaquín,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,587,1097.0,53.5
13129,San Joaquín,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,726,766.0,94.8
13129,San Joaquín,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,627,819.0,76.6
13129,San Joaquín,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,746,844.0,88.4
13129,San Joaquín,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,650,819.0,79.4
13129,San Joaquín,VACUNA VPH 4 BASICO,VPH_4basico,756,837.0,90.3
13129,San Joaquín,VACUNA VPH 5 BASICO,VPH_5basico,634,791.0,80.2
13130,San Miguel,VACUNA BCG,BCG_RN,1213,1422.0,85.3
13130,San Miguel,VACUNA DTPA 1 BASICO,dTpa_1basico,1509,1572.0,96.0
13130,San Miguel,VACUNA DTPA 8 BASICO,dTpa_8basico,1599,1730.0,92.4
13130,San Miguel,VACUNA DTPA GESTANTES,dTpa_Gestantes,1775,1793.0,99.0
13130,San Miguel,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,1386,1814.0,76.4
13130,San Miguel,VACUNA HEPATITIS B RN,HepB_RN,1203,1422.0,84.6
13130,San Miguel,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,1342,1451.0,92.5
13130,San Miguel,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,1350,1501.0,89.9
13130,San Miguel,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,1380,1533.0,90.0
13130,San Miguel,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,1438,1814.0,79.3
13130,San Miguel,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,1457,1742.0,83.6
13130,San Miguel,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1346,1451.0,92.8
13130,San Miguel,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,1352,1501.0,90.1
13130,San Miguel,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,192,1814.0,10.6
13130,San Miguel,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,1347,1451.0,92.8
13130,San Miguel,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,1352,1501.0,90.1
13130,San Miguel,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,1461,1742.0,83.9
13130,San Miguel,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,721,1331.0,54.2
13130,San Miguel,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,1459,1742.0,83.8
13130,San Miguel,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,1033,1713.0,60.3
13130,San Miguel,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,1437,1814.0,79.2
13130,San Miguel,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,1061,1713.0,61.9
13130,San Miguel,VACUNA VPH 4 BASICO,VPH_4basico,1535,1628.0,94.3
13130,San Miguel,VACUNA VPH 5 BASICO,VPH_5basico,1281,1572.0,81.5
13131,San Ramón,VACUNA BCG,BCG_RN,514,608.0,84.5
13131,San Ramón,VACUNA DTPA 1 BASICO,dTpa_1basico,792,864.0,91.7
13131,San Ramón,VACUNA DTPA 8 BASICO,dTpa_8basico,982,1105.0,88.9
13131,San Ramón,VACUNA DTPA GESTANTES,dTpa_Gestantes,516,806.0,64.0
13131,San Ramón,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,651,770.0,84.5
13131,San Ramón,VACUNA HEPATITIS B RN,HepB_RN,523,608.0,86.0
13131,San Ramón,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,548,625.0,87.7
13131,San Ramón,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,556,614.0,90.6
13131,San Ramón,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,558,629.0,88.7
13131,San Ramón,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,649,770.0,84.3
13131,San Ramón,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,615,708.0,86.9
13131,San Ramón,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,552,625.0,88.3
13131,San Ramón,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,556,614.0,90.6
13131,San Ramón,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,103,770.0,13.4
13131,San Ramón,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,548,625.0,87.7
13131,San Ramón,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,554,614.0,90.2
13131,San Ramón,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,615,708.0,86.9
13131,San Ramón,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,346,862.0,40.1
13131,San Ramón,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,617,708.0,87.1
13131,San Ramón,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,595,770.0,77.3
13131,San Ramón,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,646,770.0,83.9
13131,San Ramón,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,590,770.0,76.6
13131,San Ramón,VACUNA VPH 4 BASICO,VPH_4basico,965,1106.0,87.3
13131,San Ramón,VACUNA VPH 5 BASICO,VPH_5basico,872,1071.0,81.4
13132,Vitacura,VACUNA BCG,BCG_RN,1104,1112.0,99.3
13132,Vitacura,VACUNA DTPA 1 BASICO,dTpa_1basico,1457,1265.0,115.2
13132,Vitacura,VACUNA DTPA 8 BASICO,dTpa_8basico,1306,1258.0,103.8
13132,Vitacura,VACUNA DTPA GESTANTES,dTpa_Gestantes,913,1341.0,68.1
13132,Vitacura,VACUNA HEPATITIS A PEDIATRICA,Cohorte_18M,645,1028.0,62.7
13132,Vitacura,VACUNA HEPATITIS B RN,HepB_RN,1214,1112.0,109.2
13132,Vitacura,VACUNA HEXAVALENTE 1RA DOSIS,Cohorte_2M,965,1110.0,86.9
13132,Vitacura,VACUNA HEXAVALENTE 2DA DOSIS,Cohorte_4M,959,1112.0,86.2
13132,Vitacura,VACUNA HEXAVALENTE 3RA DOSIS,Hexavalente_3d_6m,945,1122.0,84.2
13132,Vitacura,VACUNA HEXAVALENTE REFUERZO,Hexavalente_ref_18m,832,1028.0,80.9
13132,Vitacura,VACUNA MENINGOCOCICA CONJUGADA DOSIS UNICA,Cohorte_12M,870,1079.0,80.6
13132,Vitacura,VACUNA MENINGOCOCICA RECOMBINANTE 1RA DOSIS,Cohorte_2M,1000,1110.0,90.1
13132,Vitacura,VACUNA MENINGOCOCICA RECOMBINANTE 2DA DOSIS,Cohorte_4M,975,1112.0,87.7
13132,Vitacura,VACUNA MENINGOCOCICA RECOMBINANTE REFUERZO,Cohorte_18M,184,1028.0,17.9
13132,Vitacura,VACUNA NEUMOCOCICA CONJUGADA 1RA DOSIS,Cohorte_2M,959,1110.0,86.4
13132,Vitacura,VACUNA NEUMOCOCICA CONJUGADA 2DA DOSIS,Cohorte_4M,957,1112.0,86.1
13132,Vitacura,VACUNA NEUMOCOCICA CONJUGADA REFUERZO,Cohorte_12M,888,1079.0,82.3
13132,Vitacura,VACUNA NEUMOCOCICA POLISACARIDA,Neumococica_Polisacarida_65,623,1109.0,56.2
13132,Vitacura,VACUNA SRP (TRIVIRICA) 1RA DOSIS,Cohorte_12M,905,1079.0,83.9
13132,Vitacura,VACUNA SRP (TRIVIRICA) 2DA DOSIS,Cohorte_36M,868,1281.0,67.8
13132,Vitacura,VACUNA VARICELA 1RA DOSIS,Cohorte_18M,830,1028.0,80.7
13132,Vitacura,VACUNA VARICELA 2DA DOSIS,Cohorte_36M,888,1281.0,69.3
13132,Vitacura,VACUNA VPH 4 BASICO,VPH_4basico,1407,1448.0,97.2
